,iteration, 2MiB get time, recover pysical , sum getting time, former flip, later flip, sum flip, flip in page, form time, later time, searching time, entire time,dump
174,175,0.0556613,8.49776,8.55342,15,9,5066,5460,11.5377,9.79768,11.53772,3444.690290000001,0
175,176,0.0550645,5.10129,5.15636,30,24,5120,5507,9.75661,7.33242,17.089,3466.935650000001,0
176,177,0.0559472,6.11224,6.16818,11,16,5131,5526,12.7079,9.97819,12.70801,3485.8118400000008,0
177,178,0.0577292,7.79267,7.8504,34,19,5184,5571,9.37833,7.03156,16.4099,3510.0721400000007,0
178,179,0.0576323,9.54235,9.59998,17,15,5201,5597,9.8188,11.372,9.8188,3529.4909200000006,0
179,180,0.0576996,5.72985,5.78755,34,23,5258,5644,9.79514,6.38993,16.1851,3551.463570000001,0
180,181,0.0569682,6.91048,6.96744,18,11,5276,5664,12.2325,10.4712,12.232600000000001,3570.663610000001,0
181,182,0.0571872,8.65796,8.71515,38,15,5329,5710,9.41109,7.53932,16.9504,3596.329160000001,0
182,183,0.0570341,4.70056,4.75759,16,4,5345,5729,10.9249,10.2092,10.925,3612.011750000001,0
183,184,0.0565738,5.96126,6.01783,41,14,5400,5774,9.42252,7.04943,16.472,3634.501580000001,0
184,185,0.0580157,8.03731,8.09532,15,9,5415,5790,12.6974,10.2342,12.6974,3655.294300000001,0
185,186,0.0579221,6.44742,6.50535,14,5,5429,5806,12.034,10.8253,12.0341,3673.833750000001,0
186,187,0.0344599,1.05365,1.08811,0,0,5429,5806,11.4922,1.43e-07,11.492199857000001,3686.414059857001,1
187,188,0.0334152,1.05353,1.08695,0,0,5429,5806,11.6689,1.9e-07,11.668899810000001,3699.1699096670013,2
188,189,0.058417,4.73246,4.79088,36,12,5477,5845,8.60355,7.98928,16.5928,3720.5535896670012,2
189,190,0.0562584,4.72896,4.78521,17,8,5494,5862,11.8287,10.7023,11.8287,3737.1674996670013,2
190,191,0.0596926,6.25302,6.31271,41,19,5554,5913,8.28717,6.72939,15.0166,3758.4968096670013,2
191,192,0.0583797,7.95599,8.01437,15,10,5569,5931,10.7051,11.6952,10.705100000000002,3777.2162796670013,2
192,193,0.0604071,5.84483,5.90524,35,14,5618,5970,10.3388,6.94069,17.2795,3800.4010196670015,2
193,194,0.0599338,6.90368,6.96362,9,9,5627,5983,12.5424,10.9701,12.542499999999999,3819.9071396670015,2
194,195,0.0340801,0.848806,0.882886,0,0,5627,5983,10.3502,1.8e-07,10.35029982,3831.1403254870015,3
195,196,0.034014,0.850658,0.884672,0,0,5627,5983,10.6666,1.33e-07,10.666599867,3842.6915973540017,4
196,197,0.0587481,5.44221,5.50095,27,11,5654,6013,10.7683,7.98926,10.76834,3858.960887354002,4
197,198,0.0584076,8.03874,8.09715,11,7,5665,6027,12.2627,11.4005,12.2627,3879.3207373540017,4
198,199,0.0590428,5.04605,5.10509,13,7,5678,6042,11.657,10.3996,11.657,3896.082827354002,4
199,200,0.0592516,7.85376,7.91301,12,8,5690,6056,11.8874,11.0473,11.8875,3915.883337354002,4
200,201,0.0593383,9.03189,9.09123,27,17,5717,6094,9.60256,8.8947,9.602599999999999,3934.577167354002,4
201,202,0.0588639,9.18605,9.24491,16,7,5733,6113,12.0285,10.0844,12.0285,3955.850577354002,4
202,203,0.0601274,9.37622,9.43635,35,24,5792,6159,9.59966,7.54833,17.148,3982.434927354002,4
203,204,0.0596518,4.41526,4.47491,12,5,5804,6174,11.76,10.8967,11.760000000000002,3998.669837354002,4
204,205,0.0576097,4.96161,5.01922,33,19,5856,6216,10.4418,7.28068,17.7225,4021.411557354002,4
205,206,0.0574449,5.82464,5.88208,7,8,5863,6226,12.6161,11.3499,12.616100000000001,4039.909737354002,4
206,207,0.0609874,6.0944,6.15539,44,25,5932,6277,9.28482,6.25477,15.5396,4061.604727354002,4
